77.93,36.46,43.84,57.57,47.65,-24.79,-21.54,37.93,60.29,61.98
-20.90,18.19,25.72,14.19,63.58,-22.19,29.61,-25.01,-27.38,75.34
25.75,81.95,71.32,83.34,-5.56,29.47,-34.22,-22.78,19.50,22.04
-4.16,79.38,35.10,8.34,-31.99,-6.58,12.76,32.86,56.83,64.27
72.78,51.05,78.20,1.97,51.57,-33.40,-6.31,11.42,-25.56,-13.26
2.46,60.67,22.76,76.46,-1.04,54.57,37.04,3.29,0.21,14.96
31.12,-13.16,37.48,-5.14,-14.61,34.26,4.36,2.87,4.08,43.59
35.02,-18.49,-18.74,17.09,-14.70,9.06,-20.58,-33.56,45.43,33.36
48.08,-26.97,-5.82,-18.49,23.91,48.04,12.35,26.32,13.23,10.80
-8.55,46.09,-23.10,66.84,20.22,-8.78,2.13,29.15,36.68,-13.53
34.45,60.07,60.72,28.46,84.94,76.11,76.32,0.13,11.03,5.86
51.19,76.27,46.57,57.51,-25.31,12.28,8.38,-33.66,-20.22,-9.85
-0.58,43.35,-14.43,-29.65,-28.40,43.26,48.34,12.60,-0.33,-14.57
58.67,-8.00,72.50,31.88,67.03,59.13,17.62,31.30,29.11,-27.67
83.01,25.61,45.55,41.22,-11.96,11.23,42.23,-16.19,-10.54,62.24
15.94,4.44,-10.45,37.35,11.13,43.02,49.55,7.25,-6.16,-1.24
57.25,-20.43,-8.33,5.81,52.91,-13.24,-26.61,53.38,19.41,42.90
63.11,-18.52,0.63,18.66,51.01,24.32,-14.19,12.09,21.47,-13.81
33.49,58.94,-20.87,-5.21,17.79,36.79,-29.54,14.32,-26.25,-33.54
-15.89,80.85,20.08,-17.80,43.13,-3.78,48.60,80.26,-3.86,-1.28
73.50,14.19,53.45,64.78,62.34,-0.80,72.55,33.58,84.93,-20.38
71.31,83.94,6.73,76.53,8.64,85.10,67.90,-12.54,41.01,59.32
-31.36,80.59,-35.12,-16.47,41.07,-18.41,20.14,-26.81,70.93,5.69
-28.28,-20.57,22.70,-30.35,7.99,-19.03,33.78,80.09,-17.84,83.90
71.66,-24.56,-26.46,-4.67,-7.66,-34.58,-31.99,17.95,17.36,-27.84
77.95,51.91,8.21,0.22,19.33,75.07,-26.26,-0.87,63.86,13.41
-17.05,11.59,38.93,15.09,-9.55,6.32,-7.07,75.04,7.70,18.92
13.00,74.55,17.80,-29.54,-29.42,69.65,10.40,1.50,-28.57,-22.96
-16.48,12.04,37.39,-33.23,-22.06,45.74,-1.92,81.47,-32.44,-12.30
6.40,30.37,-3.95,-4.22,27.66,71.16,62.38,4.27,5.32,26.12
23.81,-14.77,27.08,59.66,66.51,77.73,63.13,44.10,-29.87,-0.98
-25.65,58.19,2.94,83.86,61.49,80.87,56.91,-11.39,0.25,-17.80
-1.51,-0.70,28.46,81.41,-1.97,17.42,-24.68,40.64,-12.39,-29.69
-7.32,-6.81,32.90,44.40,82.63,-11.01,-35.66,-16.88,17.62,40.94
67.82,10.44,32.27,29.10,32.35,53.79,37.89,5.13,34.67,-26.32
-5.48,-8.42,8.60,33.67,48.94,63.28,10.27,71.28,33.86,76.50
48.44,-20.63,-16.94,81.63,2.09,14.45,5.04,52.56,55.91,-32.95
23.45,10.40,32.30,62.65,20.60,40.72,75.35,70.98,35.46,24.42
61.49,24.35,66.52,61.01,17.58,-34.81,20.42,1.25,74.85,53.78
55.58,-30.14,-16.90,77.01,74.92,40.79,-19.30,-15.02,23.35,-24.18
66.69,-16.80,11.97,28.47,-15.58,5.67,82.69,3.63,-2.73,7.34
5.05,44.09,85.14,-6.55,59.44,83.18,-14.81,83.13,-0.83,-1.30
47.86,16.27,53.85,51.82,-11.52,9.62,25.95,39.22,-8.63,27.87
57.90,-12.02,50.10,68.83,-19.80,-25.32,21.88,6.58,6.04,-21.00
21.64,27.37,81.36,82.02,-14.62,-0.46,1.99,15.54,30.18,39.97
56.69,13.42,-13.08,29.08,-0.29,65.89,11.01,-8.38,-26.95,-4.21
-33.90,4.66,-30.09,0.03,65.24,-6.97,20.45,84.26,84.46,20.76
-0.84,73.71,3.86,61.96,62.64,67.43,-21.57,13.44,63.00,54.60
57.88,37.56,62.88,54.43,1.73,-30.93,-8.28,80.36,-29.44,80.92
-6.95,3.80,73.08,14.84,-36.08,54.07,-23.28,54.44,-15.29,-28.04
74.76,7.36,64.43,30.05,40.84,17.81,46.01,54.80,50.40,32.63
-20.31,43.46,-3.49,8.95,30.78,9.82,-36.09,74.08,52.79,-19.94
7.90,63.30,42.38,81.25,-4.27,5.36,51.89,1.75,17.93,-13.67
-26.85,69.08,65.43,56.20,49.52,-5.06,49.16,69.37,1.84,-34.18
-24.09,-13.47,-0.50,6.64,-16.39,41.19,-12.08,57.34,79.79,16.88
-23.49,-5.36,5.78,65.02,49.23,29.30,54.98,30.12,-25.67,-5.71
60.62,-31.93,65.48,63.86,81.71,84.56,72.47,-14.59,19.71,34.93
36.53,-14.28,48.54,8.27,70.19,70.94,-8.10,81.99,-1.54,65.56
-20.04,72.68,-34.20,73.45,23.15,68.31,26.26,-8.28,67.02,-13.06
13.80,35.89,75.27,-24.33,3.95,23.82,55.54,-21.75,-5.69,-26.69
-27.65,8.20,0.74,49.32,82.69,-4.98,13.89,60.90,-8.91,47.53
76.93,55.76,41.19,49.99,84.04,70.60,8.34,-16.59,-10.34,28.53
3.18,13.40,7.38,27.72,11.11,-31.24,45.99,84.12,-36.02,-1.46
75.95,-29.95,81.29,-12.93,14.22,-12.52,54.61,67.28,59.93,9.57
84.47,18.12,78.06,72.32,25.17,20.94,-8.42,62.26,73.54,31.75
30.97,-2.05,35.28,3.25,-3.97,37.23,67.41,-25.39,30.80,22.65
10.48,-26.30,42.01,-24.90,34.64,-5.99,21.52,-1.87,42.08,9.14
37.43,24.39,25.88,24.59,-21.58,61.18,76.06,35.47,2.43,8.71
49.95,-11.52,-10.20,-19.69,71.28,-26.61,55.46,35.78,-22.62,-30.60
27.10,25.68,-11.67,5.71,66.54,67.71,50.86,60.96,85.26,35.92
64.02,14.08,17.73,76.75,74.20,56.43,-9.34,61.22,34.63,34.98
60.62,-23.83,-22.57,20.75,-14.11,65.09,58.12,74.84,-0.60,31.11
-4.49,66.22,-10.75,76.19,66.10,29.90,-30.25,79.42,76.68,-33.07
70.09,60.27,5.99,-2.96,24.71,-28.94,2.42,-19.12,63.31,63.72
-27.06,28.35,32.44,56.48,85.48,53.17,20.54,74.57,53.35,-6.63
-0.84,5.15,-33.50,-21.13,-15.05,58.87,3.70,19.06,-13.46,-35.37
15.78,67.51,-28.84,49.30,-35.31,47.51,33.11,5.91,-15.90,-7.74
34.75,50.34,67.38,-27.20,57.83,35.27,55.84,73.05,-16.33,69.79
25.70,-8.41,14.41,20.22,-19.50,64.18,-10.19,83.63,26.76,67.96
35.47,46.35,-32.15,50.47,51.37,-31.85,24.84,66.74,43.41,-33.56
-30.91,-4.70,-33.26,51.13,-12.53,-1.11,16.28,65.48,78.09,73.11
24.64,57.79,26.33,15.54,33.17,7.29,-35.98,65.27,37.70,50.42
12.60,1.89,18.39,62.68,-11.48,66.47,76.99,41.00,0.79,-6.54
-24.75,10.43,72.51,23.25,84.90,36.80,54.64,55.70,84.95,-23.65
3.01,48.24,-0.61,36.21,-17.23,43.68,69.68,37.34,31.25,35.33
24.32,-31.35,48.48,25.01,72.02,-9.87,-27.23,-1.00,50.37,17.61
-36.26,78.11,13.22,3.96,82.58,80.76,53.56,9.70,47.53,-3.13
14.72,13.49,12.22,66.49,31.06,24.06,-31.56,10.72,24.62,36.78
61.72,41.98,73.14,-0.18,-36.48,1.45,-9.54,0.43,33.28,12.95
13.38,-23.78,6.42,38.33,44.67,77.23,84.03,51.92,36.42,47.48
3.01,1.93,6.68,-24.35,66.68,39.24,13.63,63.11,43.44,64.44
-0.27,18.96,-14.57,44.90,47.98,-23.75,-10.05,42.61,-3.42,79.52
67.37,-31.74,2.63,23.99,35.35,55.85,14.46,10.58,39.26,84.94
52.14,77.17,0.67,15.79,80.31,53.92,25.53,55.42,-33.00,81.73
68.57,48.69,9.10,-35.43,46.98,43.45,25.81,77.49,29.58,-25.59
10.50,-10.60,24.87,77.01,-15.80,41.24,30.44,59.05,78.47,-16.00
49.38,-18.31,51.75,28.34,64.60,1.16,-24.44,80.70,8.92,24.13
36.12,-35.41,71.08,-4.03,22.75,0.02,13.13,66.94,24.82,-24.62
-14.22,43.87,73.33,32.63,75.83,26.12,22.03,15.38,50.67,34.92
19.73,43.64,-29.66,71.12,77.83,34.11,-18.72,39.41,6.68,-6.83
83.50,41.02,43.39,-11.46,-31.55,38.26,6.70,-24.62,74.32,-35.87
29.61,26.63,70.48,22.32,34.75,-31.58,-27.48,25.03,82.13,66.62
19.24,75.59,-36.17,57.37,21.38,7.72,1.32,36.06,37.68,69.79
12.72,23.88,58.21,2.59,-23.52,-22.35,12.18,78.48,-8.81,-8.41
76.89,25.97,6.45,39.83,-0.63,29.39,-4.94,47.94,52.64,-1.98
-15.23,60.29,-10.60,50.51,39.49,71.45,-3.90,-3.67,-21.77,-19.81
-5.95,14.95,69.47,6.05,28.31,-31.24,20.83,78.28,15.38,-33.65
-36.46,-15.72,77.00,-33.00,-13.09,19.57,-27.03,-9.12,16.84,21.08
56.06,16.07,-21.01,44.90,72.41,48.10,-26.42,54.57,20.58,74.79
-6.47,-34.69,74.79,12.59,13.71,7.43,28.82,45.58,-11.25,-20.84
-3.82,46.57,43.02,-14.12,-16.54,-13.83,30.13,-28.69,85.12,-5.64
24.83,42.75,5.99,-16.80,2.58,82.47,53.93,53.06,2.91,6.96
0.17,-18.71,38.74,25.94,76.09,57.47,1.98,29.57,30.36,0.73
53.14,-33.62,12.20,-12.68,11.37,68.72,50.54,24.22,-5.91,27.99
-26.83,-15.88,-21.52,64.65,2.02,61.05,46.40,43.03,-11.17,50.86
26.28,48.18,72.66,-28.71,22.16,58.05,1.83,-10.00,58.55,25.39
-28.62,2.45,-12.41,73.07,12.73,74.74,42.33,-13.39,58.96,-32.51
51.15,82.62,-11.20,34.37,-15.50,64.69,49.25,14.17,85.05,-11.50
29.21,45.04,-19.27,1.64,-10.75,-31.45,83.91,32.20,33.31,21.92
-3.50,43.20,35.58,2.06,1.48,65.10,-31.20,-32.49,63.67,79.20
25.63,-24.20,8.91,13.39,6.03,84.04,-36.19,67.24,29.33,12.03
-11.32,6.31,-21.47,69.49,-25.47,-36.33,-16.65,24.91,34.11,52.31
-27.64,41.28,66.90,18.63,84.19,29.74,5.67,-29.13,34.22,1.10
29.78,21.10,18.95,67.20,17.70,81.78,81.85,-2.67,33.70,38.86
22.53,-4.42,23.00,-32.46,83.75,75.58,-33.19,25.12,84.82,-34.22
27.32,78.42,27.94,53.23,-33.97,68.98,56.73,37.75,30.77,-2.42
32.61,20.22,31.66,63.45,-14.74,-31.95,34.49,21.40,47.01,57.57
12.61,74.89,-34.91,14.50,-11.19,74.45,68.28,3.04,69.63,83.00
-0.39,6.08,-8.50,32.16,24.30,8.10,-32.05,-31.12,-31.57,-2.81
54.95,59.64,23.25,23.55,57.34,19.15,37.50,-19.48,-31.16,-16.03
80.77,1.30,26.05,10.80,-28.55,17.60,84.21,82.28,0.98,-1.09
-14.03,5.17,75.66,79.08,-35.53,42.13,32.02,55.05,16.27,79.27
-31.70,11.86,-18.71,43.68,7.35,-28.38,-6.67,23.19,0.09,57.33
-14.70,22.42,30.97,0.84,24.82,68.45,81.45,-22.63,4.51,53.94
16.99,-7.14,-17.76,74.60,53.64,74.11,74.70,14.17,40.92,23.79
80.65,81.80,-35.38,-5.97,37.37,60.86,78.38,71.57,27.00,22.95
-2.90,-10.59,38.45,-13.42,31.97,9.77,15.82,30.46,33.57,0.99
17.75,47.18,53.67,59.76,-34.21,28.89,-6.52,51.53,48.49,37.56
67.51,-0.98,-28.32,-24.74,49.27,76.22,43.35,41.06,72.11,10.93
16.81,80.41,-32.96,6.74,-12.91,-6.03,32.15,2.06,85.08,68.23
76.32,-20.60,-3.16,-8.88,64.16,44.69,61.41,-8.63,34.36,15.69
26.86,45.39,9.85,-16.54,10.24,54.13,-18.59,75.83,65.76,41.69
58.70,82.69,59.32,20.66,80.54,59.48,35.25,60.07,-13.25,70.56
-35.47,12.03,81.03,77.87,-30.73,34.14,68.94,72.43,62.02,-6.83
63.67,26.96,-28.45,22.41,24.59,79.41,-22.50,47.93,81.44,41.40
-34.49,26.70,46.49,27.74,-28.93,54.43,48.65,22.50,13.95,6.97
59.10,56.15,-35.18,-24.02,22.17,73.42,36.53,-32.61,35.65,30.56
-36.01,46.87,78.88,8.10,-31.75,-29.29,80.74,75.86,4.47,38.56
19.25,35.42,-22.73,8.71,17.50,9.74,70.12,43.58,56.90,-7.44
-0.82,13.35,6.52,40.90,-18.01,-21.89,-9.40,-0.77,75.57,-20.73
9.91,-30.83,52.44,46.58,27.07,36.90,58.61,53.18,-24.53,60.75
-19.60,78.73,79.71,67.95,-30.57,-8.46,35.09,-8.16,66.86,33.98
17.72,65.21,57.36,84.98,7.54,-22.94,57.22,83.66,-7.14,-20.30
67.86,60.63,23.90,0.04,54.83,-6.24,-33.76,78.00,-30.66,58.95
78.02,57.21,12.72,-28.24,-20.84,-17.66,74.38,14.47,51.67,56.03
13.20,15.29,4.77,58.96,71.31,42.18,80.24,-6.23,35.06,-7.27
-34.23,42.85,23.56,53.76,4.17,82.14,40.56,72.30,39.35,-22.18
15.00,57.84,69.29,47.73,36.41,-3.33,60.10,-13.56,-25.19,0.51
59.13,41.80,-15.77,61.05,11.69,5.44,16.54,0.52,74.37,81.71
-2.06,0.88,55.74,48.55,25.75,71.79,34.13,12.00,2.84,-18.28
64.25,42.39,67.03,27.48,-20.15,63.52,83.20,50.40,76.65,-7.01
-26.54,64.89,75.40,46.20,12.86,53.27,48.02,34.02,27.60,20.88
-33.94,0.84,-26.05,20.67,-20.78,71.79,-11.95,36.58,11.37,63.32
4.14,-12.65,41.74,40.54,27.20,65.00,17.37,-13.15,-4.56,-3.90
3.63,48.10,18.58,43.98,-30.89,4.22,60.30,21.96,69.58,51.29
74.78,3.11,49.45,-6.60,83.40,53.81,41.78,49.13,74.91,38.66
46.03,-16.94,-12.07,-9.49,54.72,16.85,50.78,-9.19,50.42,-20.69
46.44,34.58,-18.17,44.25,-31.51,37.23,53.78,-32.68,-23.23,11.09
54.97,5.86,1.76,-23.16,-10.64,-2.35,31.21,10.56,67.37,6.22
44.01,19.49,-23.12,21.66,59.94,33.29,23.88,83.67,10.08,17.15
-16.17,49.15,26.00,81.18,-13.75,39.54,78.85,-22.76,-31.42,-25.93
-14.38,-9.43,66.35,80.89,64.15,11.58,-0.43,71.41,23.78,-29.40
63.03,47.67,-18.44,70.69,76.39,-28.26,37.65,-14.87,51.90,0.39
-24.72,67.72,69.80,26.33,55.38,8.18,33.71,13.32,-24.39,67.72
9.24,-15.59,2.61,81.61,23.44,-28.00,54.61,-31.95,26.06,23.09
13.14,3.99,38.83,29.03,-11.56,69.61,26.97,-10.55,4.73,-18.63
16.04,1.95,53.96,-4.91,-0.61,-9.76,-7.34,7.96,84.70,-19.58
20.27,70.27,45.20,-3.35,10.37,51.60,47.01,15.18,55.76,32.23
-7.98,-8.06,-23.38,8.98,21.43,-12.97,-3.45,59.91,16.41,78.13
-5.32,78.86,16.03,-18.13,12.15,-19.14,8.54,-36.21,-24.26,-32.93
16.79,0.41,-12.18,16.86,12.50,-22.70,64.21,21.15,54.82,30.77
-14.72,46.51,-31.09,-3.99,49.62,17.27,16.11,-27.65,-22.85,-32.91
-26.55,68.48,66.39,40.21,-14.06,67.50,-3.55,31.50,-6.40,52.96
77.81,35.43,73.76,34.75,14.70,9.77,23.62,22.87,33.39,32.55
-19.37,67.66,-26.94,-30.23,32.11,29.09,31.28,-3.45,22.41,38.77
60.61,15.64,4.77,63.23,67.77,-6.43,23.14,-5.47,-27.11,19.01
-4.21,60.23,79.82,68.83,38.47,0.14,80.74,9.92,10.26,16.59
-9.86,1.89,46.92,73.35,6.08,66.08,53.51,-27.55,4.96,-5.42
-30.08,19.87,80.02,-14.36,66.01,23.75,31.64,-27.90,84.27,-16.56
2.66,53.54,6.61,-27.47,58.59,-12.65,2.33,55.19,11.81,-11.19
49.70,35.29,-22.85,13.30,26.69,42.07,-12.40,15.17,11.07,41.78
32.06,71.65,-10.76,76.16,36.93,37.27,40.05,-24.56,12.07,63.18
20.16,51.29,7.86,79.18,26.81,33.00,41.79,84.37,7.32,16.76
44.18,68.33,61.48,55.21,31.88,61.53,14.31,24.61,9.80,-35.03
-9.04,-15.67,20.26,34.80,63.18,10.67,12.54,-23.81,24.78,77.97
19.95,65.05,66.85,-27.83,71.64,-5.99,34.27,34.10,-5.55,85.12
64.76,14.46,-30.10,24.12,40.71,14.19,25.68,33.30,27.55,-16.29
82.92,65.26,62.99,77.01,-34.64,-21.73,-31.05,54.37,71.96,72.25
38.31,46.44,38.59,62.82,79.92,-7.87,-30.15,23.37,-7.21,-2.84
67.26,-7.00,15.62,76.30,24.65,-4.69,64.11,61.08,-22.05,4.99
21.08,67.54,77.55,0.47,50.55,-27.65,69.55,-0.46,50.67,-3.31
-22.44,-7.15,38.97,24.50,25.17,37.50,83.63,54.60,50.95,-28.09
-35.10,-6.80,74.28,20.54,-18.32,-5.36,-9.05,-5.50,-19.94,63.47
22.91,-18.00,43.59,54.49,-14.20,-25.98,65.43,21.36,24.36,53.87
66.39,49.28,-1.86,10.91,36.81,63.69,4.01,51.52,82.47,74.22
84.21,50.05,73.87,69.94,41.60,70.25,9.95,0.35,-0.09,-30.89
-12.10,-30.70,49.53,43.07,-15.32,17.47,1.53,68.11,70.05,60.79
16.55,40.20,39.83,-24.26,56.96,13.37,16.45,36.42,-26.11,39.56
16.59,45.33,22.87,28.31,75.91,49.64,47.65,-24.69,43.59,-33.97
62.67,33.23,32.52,26.37,-35.62,31.17,-22.00,81.40,21.93,-22.88
-9.30,67.31,1.26,77.03,-12.70,63.75,61.14,24.89,26.94,32.92
-20.20,52.80,70.70,70.12,-0.55,55.59,42.88,6.65,79.32,14.82
83.07,27.84,2.85,74.95,65.15,24.69,79.72,-11.55,38.56,-34.86
71.00,59.42,83.96,36.16,-21.61,75.60,10.20,23.00,-10.47,54.14
-27.33,57.05,53.00,-15.35,47.91,29.92,1.92,-27.68,-9.41,60.17
17.86,14.73,11.18,7.81,64.75,-33.89,31.31,-29.56,46.69,12.48
5.27,64.66,-6.73,-16.57,-30.00,-13.33,29.41,39.69,55.46,74.87
58.64,46.60,-12.99,47.16,-3.01,74.78,-14.39,61.96,31.51,84.38
38.84,5.95,34.92,56.18,67.46,0.47,64.63,72.56,40.39,31.41
77.71,79.45,42.62,-13.54,56.52,10.69,-10.94,-27.91,79.20,0.42
22.35,-19.58,10.88,46.56,20.40,16.73,-4.29,50.29,57.24,-3.74
70.79,-30.82,37.97,37.04,-3.42,-13.39,-29.36,-10.57,-36.49,27.00
38.33,-15.80,64.91,66.74,-9.79,84.46,-4.72,41.59,37.84,58.03
43.56,-20.19,72.42,27.83,47.95,42.06,-35.08,24.97,69.43,28.74
66.90,40.78,62.49,-15.83,63.50,-27.39,50.40,-3.15,15.35,11.03
84.82,31.24,-28.28,-7.39,7.00,25.39,80.91,46.79,56.47,53.57
-36.37,34.07,-32.38,68.28,25.04,13.19,48.69,31.92,-7.36,21.03
67.08,0.36,10.21,46.46,47.57,-25.22,-28.24,10.74,-1.44,3.19
67.70,-6.44,13.95,82.87,-4.54,15.55,82.28,83.99,37.65,72.45
45.52,19.41,21.28,47.69,67.54,0.33,6.81,12.65,45.67,5.82
73.37,14.86,65.62,63.44,62.59,3.19,-12.65,4.55,23.66,62.83
-6.92,17.58,-5.71,20.51,-18.60,-15.56,37.71,27.10,30.84,51.29
31.71,50.07,10.73,25.90,-13.59,-31.57,37.09,56.23,-13.69,81.61
43.39,-10.86,61.03,-22.05,-19.46,41.87,19.77,13.43,44.74,85.43
-26.34,16.45,-16.47,8.19,62.14,13.98,-36.01,74.53,28.70,-9.49
-12.56,65.83,25.23,24.64,26.82,35.89,-4.88,19.35,53.70,58.50
38.80,5.71,2.47,-23.99,6.87,38.62,21.67,-32.71,1.07,20.96
5.74,44.18,48.20,-12.59,21.20,22.83,-22.59,61.69,-30.96,64.35
77.72,34.68,59.81,7.21,78.36,66.05,-4.39,73.05,33.53,-29.29
-9.61,15.80,82.62,70.73,21.83,-33.69,2.61,-18.12,74.69,-17.33
13.15,3.84,30.30,-2.78,38.52,-35.94,-24.58,-8.00,44.90,-34.02
58.02,-21.33,4.69,76.42,51.77,4.51,56.59,64.17,44.95,2.42
80.28,74.61,35.18,23.27,55.61,31.79,14.13,49.40,67.67,-5.63
-25.70,19.01,81.64,1.82,-26.67,-9.50,44.89,33.41,18.13,17.31
-8.10,26.61,73.54,14.77,42.14,21.92,-5.25,40.55,64.98,74.46
-2.80,67.13,-28.64,79.29,51.26,55.89,84.04,14.89,40.13,75.94
12.95,22.37,-24.27,-25.69,55.81,57.48,59.71,35.30,-32.58,-19.67
-28.69,20.40,79.79,-27.40,30.73,4.36,23.49,42.08,-31.21,20.73
81.98,-1.88,-28.72,-23.20,84.81,53.72,56.50,44.74,-2.92,-23.83
19.90,35.02,62.02,-11.45,52.01,20.17,65.90,-31.40,6.66,-15.89
58.36,47.76,36.81,-2.79,2.07,15.18,2.10,18.00,47.04,54.15
-12.35,-22.94,52.32,47.70,84.57,-3.66,1.45,-3.43,82.32,0.75
1.55,42.74,39.72,76.27,75.84,37.02,5.65,62.08,-1.79,-8.53
60.46,13.51,42.07,24.52,-7.41,10.19,75.52,39.21,-2.00,31.34
-34.15,42.25,-2.62,-36.35,39.75,-32.37,74.06,-22.44,52.65,-35.71
25.61,59.37,0.69,2.70,25.31,-23.89,0.02,61.13,70.44,-15.56
79.45,78.23,2.98,2.34,32.33,-17.11,36.45,28.91,81.66,56.45
9.37,-5.52,33.28,37.98,-20.59,-9.81,4.88,80.51,64.76,39.01
-3.60,35.80,15.28,78.27,49.48,45.19,44.97,62.54,69.06,35.31
1.38,85.14,32.74,71.71,-21.77,51.65,29.89,41.51,0.02,70.54
31.78,74.27,64.44,-25.95,-9.70,-12.47,48.03,-29.11,-13.01,-4.61
26.75,23.51,16.01,-24.47,-34.19,-10.38,22.81,52.33,50.41,-35.47
22.64,39.29,78.90,1.00,84.97,-25.92,-30.80,66.70,67.72,37.99
10.27,11.53,-9.65,11.26,30.09,8.62,-21.85,-19.55,-0.43,82.10
-19.87,67.58,80.82,19.00,76.45,-29.20,49.68,-12.15,48.50,10.38
82.01,80.06,57.49,17.25,11.65,64.27,24.23,65.53,13.72,59.87
21.90,74.32,-11.30,81.67,35.59,66.72,4.96,67.56,69.17,20.10
-31.35,14.62,83.62,-22.23,55.51,60.92,18.37,-15.50,-12.92,8.52
-13.04,-16.88,-22.97,24.89,-24.61,11.61,-16.19,21.11,-12.77,46.03
63.28,60.85,8.97,-18.51,-4.36,15.57,19.46,35.77,62.90,7.43
78.15,26.73,-15.45,6.55,-1.15,7.66,27.07,60.09,42.50,30.14
-13.53,-0.28,38.84,20.86,2.53,30.41,-36.19,-33.43,-5.42,-22.93
-4.66,79.95,62.88,10.77,20.84,35.11,72.93,-20.26,45.92,54.09
39.84,75.02,-24.22,-11.59,-4.79,33.44,-20.17,35.70,74.75,20.29
14.83,-0.76,27.60,-27.25,-9.93,64.67,69.63,-11.06,-33.09,-20.08
30.79,30.33,-5.25,18.64,-4.19,22.60,20.67,-25.70,15.05,23.58
69.20,1.07,80.34,35.82,-23.41,16.26,-36.39,63.25,0.81,-26.87
-8.48,-16.23,-27.18,-27.18,70.62,-0.73,18.50,62.97,58.49,-9.13
-24.71,78.07,64.92,28.16,-19.25,67.58,53.87,-5.14,30.02,62.11
32.10,-20.77,-17.39,7.45,0.43,-11.70,28.07,-9.83,38.68,-34.13
-34.55,45.45,55.91,70.67,8.81,-25.44,3.86,-19.21,-36.46,65.36
50.07,-14.40,-25.32,71.73,-3.88,35.84,54.05,-23.16,-6.56,7.37
-8.15,39.77,3.08,2.91,-9.17,60.89,76.48,65.32,60.41,12.50
43.64,12.95,-8.15,65.64,62.65,0.53,49.42,47.04,20.29,-25.23
57.60,72.08,12.84,6.86,44.27,-6.19,41.54,-28.98,-15.06,-32.30
-16.75,-17.42,85.27,78.63,39.49,23.39,82.35,39.58,-17.29,26.66
12.62,18.73,6.05,42.81,-20.70,50.14,47.60,4.13,40.11,60.20
-17.41,-25.99,-26.92,-22.69,57.92,79.53,-19.38,-31.78,25.96,11.05
19.66,10.82,41.97,44.60,12.44,24.27,50.36,60.13,28.90,-9.49
-11.13,45.96,77.83,-20.86,38.72,-12.22,-15.80,30.19,10.36,7.06
42.05,74.80,83.36,-11.17,80.73,84.07,70.36,71.06,67.19,-31.45
43.56,51.23,19.03,9.15,42.63,7.12,1.71,-29.85,13.42,10.07
83.07,82.39,84.45,13.85,-21.70,46.80,-16.48,51.62,6.63,68.26
31.62,-12.07,67.57,12.87,40.66,28.89,-23.92,-31.22,21.36,69.41
-19.10,72.89,7.34,-16.81,74.36,58.17,18.97,-18.06,83.44,55.03
-9.64,15.04,16.16,5.01,-25.18,-8.83,36.98,-33.99,21.68,10.34
3.82,84.02,35.63,-30.21,60.15,44.58,-29.50,20.92,24.28,-12.88
74.69,-25.16,81.19,52.98,84.67,83.29,82.11,78.13,3.08,62.36
-6.73,51.38,46.06,0.03,6.01,-22.20,20.05,57.47,75.60,8.95
58.69,46.00,-5.13,84.81,-25.03,63.54,-25.15,20.22,-3.95,-6.33
-1.38,2.61,-12.50,-27.21,4.23,-15.17,38.70,49.10,22.27,-6.63
74.77,25.53,49.85,74.46,54.00,48.60,47.56,80.31,18.07,57.63
84.04,22.85,79.64,75.25,61.02,78.21,70.83,46.56,-19.98,-12.78
-26.46,-16.87,-14.15,76.68,-13.94,61.93,-12.95,13.07,16.77,-23.92
58.61,60.94,82.85,30.86,59.47,62.54,32.45,44.32,52.85,41.75
-15.27,24.81,-8.63,-6.80,-19.77,23.03,53.82,60.37,74.26,-9.33
-3.38,60.73,10.23,85.29,49.20,43.64,-7.53,74.58,16.79,-27.60
55.69,49.12,21.53,-1.42,-7.48,-0.77,-14.19,24.72,-24.40,10.45
-21.91,66.23,-16.45,53.45,82.19,54.72,-2.70,28.44,-28.44,-1.92
-26.19,57.15,-15.80,-31.19,13.66,31.21,73.99,38.28,-23.16,-8.16
-26.57,-7.29,54.68,-11.72,69.54,-22.02,-23.48,22.70,39.34,30.87
22.88,25.90,4.16,5.08,50.28,3.44,42.93,-19.62,-7.67,12.87
76.99,-25.39,76.90,14.46,-34.08,24.73,14.49,-7.59,41.50,50.29
28.39,-31.32,-8.49,31.64,28.56,-10.30,27.95,32.49,-2.89,-12.17
63.21,-11.37,12.14,16.27,15.58,23.93,71.76,18.98,12.12,59.83
-25.03,-12.92,5.33,31.56,-29.59,27.45,-30.44,54.88,23.28,42.09
-30.82,-14.53,62.08,-4.70,-15.58,65.48,24.88,-1.04,75.96,-25.61
-0.30,10.06,36.04,-20.22,72.01,28.33,-23.72,-1.01,81.71,30.41
38.87,-8.38,8.03,-6.54,48.79,11.78,81.57,-22.14,83.64,-27.16
37.48,17.73,-15.99,-28.48,63.96,73.92,84.68,74.81,61.28,66.51
54.09,14.48,-9.85,-0.27,59.34,60.08,78.60,56.96,60.53,22.21
44.17,76.44,78.34,-23.70,-11.05,61.31,42.33,-18.76,-6.53,34.55
78.67,58.78,42.30,31.14,-35.49,77.89,72.93,-15.29,61.27,64.08
-35.14,65.90,61.62,-24.29,-29.55,-30.34,76.70,53.90,65.05,82.26
9.54,-1.50,-10.84,73.16,35.20,39.58,71.39,76.54,41.82,72.37
